site,surber,taxa,linear_meas,Unit,dw,FFG
Lankey,s2,Acari,0.61,mm,1.96E-06,CB
Burnett,s2,Acari,0.54,mm,1.44E-06,CB
Stream X,s2,Acari,0.67,mm,2.48E-06,CB
One Horse Creek,s2,Acari,0.86,mm,4.62E-06,CB
One Horse Creek,s2,Acari,0.65,mm,2.30E-06,CB
Stream Y,s2,Acari,0.54,mm,1.44E-06,CB
Lankey,s2,Acari,0.52,mm,1.31E-06,CB
Burnett,s2,Acari,0.72,mm,2.96E-06,CB
Burnett,s2,Acari,0.56,mm,1.58E-06,CB
Burke,s2,Acari,0.55,mm,1.51E-06,CB
Burnett,s2,Acari,0.54,mm,1.44E-06,CB
Lankey,s2,Acari,0.58,mm,1.73E-06,CB
Burnett,s2,Acari,0.56,mm,1.58E-06,CB
Lankey,s2,Acari,0.57,mm,1.65E-06,CB
Lankey,s2,Acari,0.83,mm,4.23E-06,CB
Burnett,s2,Acari,0.63,mm,2.12E-06,CB
Lankey,s2,Acari,0.53,mm,1.38E-06,CB
Coalbrookedale,s2,Acari,0.68,mm,2.57E-06,CB
Burnett,s2,Acari,0.59,mm,1.80E-06,CB
Burnett,s2,Acari,0.5,mm,1.19E-06,CB
Burnett,s2,Acari,0.72,mm,2.96E-06,CB
Burnett,s2,Acari,0.65,mm,2.30E-06,CB
Packtrack,s2,Acari,0.93,mm,5.62E-06,CB
Sullivan East,s2,Acari,0.56,mm,1.58E-06,CB
Burnett,s2,Acari,0.55,mm,1.51E-06,CB
Burnett,s2,Acari,0.52,mm,1.31E-06,CB
Burnett,s2,Acari,0.52,mm,1.31E-06,CB
Cannel,s2,Acari,0.63,mm,2.12E-06,CB
Sullivan East,s2,Acari,0.59,mm,1.80E-06,CB
Burnett,s2,Acari,0.57,mm,1.65E-06,CB
Kiwi,s2,Acari,0.61,mm,1.96E-06,CB
Italian,s2,Acari,0.51,mm,1.25E-06,CB
Coal,s2,Acari,0.77,cm,3.51E-06,CB
Stream X,s2,Acari,0.88,mm,4.89E-06,CB
Kiwi,s2,Acari,0.52,mm,1.31E-06,CB
Burnett,s2,Acari,0.56,mm,1.58E-06,CB
Italian,s2,Acari,1.13,mm,9.15E-06,CB
Burnett,s2,Ameletopsis,3.37,mm,0.000295676,P
Burnett,s2,Ameletopsis,4.95,mm,0.00075243,P
One Horse Creek,s2,Ameletopsis,1.26,mm,2.71E-05,P
Burnett,s2,Ameletopsis,4.9,mm,0.000734099,P
Burnet Tributary,s2,Aoteapsyche,1.29,mm,5.36E-06,O
Burke,s2,Aoteapsyche,1.47,mm,7.97E-06,O
Lankey,s2,Aoteapsyche,1.86,mm,1.63E-05,O
Burke,s2,Aoteapsyche,2.23,mm,2.82E-05,O
Lankey,s2,Aoteapsyche,1.43,mm,7.33E-06,O
Italian,s2,Aoteapsyche,1.64,mm,1.11E-05,O
Italian,s2,Aoteapsyche,1.19,mm,4.20E-06,O
Lankey,s2,Aoteapsyche,1.81,mm,1.50E-05,O
Italian,s2,Aoteapsyche,1.97,mm,1.94E-05,O
Lankey,s2,Aoteapsyche,2.33,mm,3.22E-05,O
Coorang,S2,Aoteapsyche,7.59,mm,0.001161406,O
Italian,s2,Aoteapsyche,2.79,mm,5.57E-05,O
Italian,s2,Aoteapsyche,1.66,mm,1.15E-05,O
Lankey,s2,Aoteapsyche,1.99,mm,2.00E-05,O
Lankey,s2,Aoteapsyche,2.39,mm,3.48E-05,O
Italian,s2,Aoteapsyche,1.24,mm,4.75E-06,O
Burnet Tributary,s2,Aoteapsyche,1.48,mm,8.13E-06,O
Lankey,s2,Aoteapsyche,1.3,mm,5.49E-06,O
Burke,s2,Aoteapsyche,2.11,mm,2.39E-05,O
Cannel,s2,Aoteapsyche,7.86,mm,0.001291386,O
Burnet Tributary,s2,Aoteapsyche,3.07,mm,7.45E-05,O
Lankey,s2,Aoteapsyche,1.9,mm,1.74E-05,O
Burnet Tributary,s2,Aoteapsyche,3.29,mm,9.19E-05,O
Lankey,s2,Aoteapsyche,1.57,mm,9.73E-06,O
Italian,s2,Aoteapsyche,2.12,mm,2.42E-05,O
Lankey,s2,Aoteapsyche,3.33,mm,9.53E-05,O
Burke,s2,Aoteapsyche,3.97,mm,0.000162483,O
Lankey,s2,Aoteapsyche,2.33,mm,3.22E-05,O
Italian,s2,Aoteapsyche,1.57,mm,9.73E-06,O
Burke,s2,Aoteapsyche,1.79,mm,1.45E-05,O
Italian,s2,Aoteapsyche,2.4,mm,3.53E-05,O
Burke,s2,Aoteapsyche,2.92,mm,6.40E-05,O
Burke,s2,Aoteapsyche,2.18,mm,2.63E-05,O
Lankey,s2,Aoteapsyche,1.56,mm,9.54E-06,O
Italian,s2,Aoteapsyche,1.93,mm,1.82E-05,O
Lankey,s2,Aoteapsyche,1.91,mm,1.76E-05,O
Cannel,s2,Aoteapsyche,11.18,mm,0.003762307,O
Burke,s2,Aoteapsyche,1.95,mm,1.88E-05,O
Chasm,s2,Aoteapsyche,1.86,mm,1.63E-05,O
Burke,s2,Aoteapsyche,1.47,mm,7.97E-06,O
Lankey,s2,Aoteapsyche,2.85,mm,5.94E-05,O
Chasm,s2,Aoteapsyche,1.27,mm,5.11E-06,O
Chasm,s2,Aoteapsyche,1.39,mm,6.72E-06,O
Italian,s2,Aoteapsyche,3.18,mm,8.29E-05,O
Burnet Tributary,s2,Aoteapsyche,0.84,mm,1.46E-06,O
Italian,s2,Aoteapsyche,1.57,mm,9.73E-06,O
Burke,s2,Aoteapsyche,2.69,mm,4.99E-05,O
Italian,s2,Aoteapsyche,1.59,mm,1.01E-05,O
Kiwi,s2,Aoteapsyche,1.47,mm,7.97E-06,O
Italian,s2,Aoteapsyche,2.46,mm,3.80E-05,O
Burke,s2,Aoteapsyche,1.89,mm,1.71E-05,O
Murray,s2,Aoteapsyche,1.77,mm,1.40E-05,O
Cannel,s2,Aoteapsyche,8.34,mm,0.001545913,O
Burke,s2,Aoteapsyche,2.08,mm,2.28E-05,O
Burke,s2,Aoteapsyche,1.91,mm,1.76E-05,O
Burke,s2,Aoteapsyche,2.84,mm,5.88E-05,O
Lankey,s2,Aoteapsyche,4.08,mm,0.000176535,O
Chasm,s2,Aoteapsyche,1.41,mm,7.02E-06,O
Burke,s2,Aoteapsyche,1.73,mm,1.31E-05,O
Lankey,s2,Aoteapsyche,2.06,mm,2.22E-05,O
Italian,s2,Aoteapsyche,1.63,mm,1.09E-05,O
Chasm,s2,Aoteapsyche,1.5,mm,8.47E-06,O
Kiwi,s2,Aoteapsyche,4.26,mm,0.000201249,O
Lankey,s2,Aoteapsyche,1.93,mm,1.82E-05,O
Lankey,s2,Aoteapsyche,1.89,mm,1.71E-05,O
Murray,s2,Aoteapsyche,6.8,mm,0.000831993,O
Lankey,s2,Aoteapsyche,3.88,mm,0.00015156,O
Italian,s2,Aoteapsyche,1.53,mm,9.00E-06,O
Burke,s2,Aoteapsyche,1.83,mm,1.55E-05,O
Granity,s2,Aoteapsyche,1.22,mm,4.53E-06,O
Burke,s2,Aoteapsyche,1.63,mm,1.09E-05,O
Italian,s2,Aoteapsyche,2.2,mm,2.71E-05,O
Italian,s2,Aoteapsyche,2.09,mm,2.32E-05,O
Lankey,s2,Aoteapsyche,2.09,mm,2.32E-05,O
Italian,s2,Aoteapsyche,3.03,mm,7.16E-05,O
Sullivan East,s2,Aoteapsyche,1.09,mm,3.21E-06,O
Kiwi,s2,Aoteapsyche,2.27,mm,2.98E-05,O
Italian,s2,Aoteapsyche,6.67,mm,0.000784653,O
Lankey,s2,Aoteapsyche,3.5,mm,0.000110849,O
Italian,s2,Aoteapsyche,1.52,mm,8.82E-06,O
Italian,s2,Aoteapsyche,1.25,mm,4.87E-06,O
Lankey,s2,Aoteapsyche,3.01,mm,7.01E-05,O
Lankey,s2,Aoteapsyche,4.03,mm,0.000170051,O
Italian,s2,Aoteapsyche,2.22,mm,2.78E-05,O
Sullivan East,s2,Aoteapsyche,1.06,mm,2.95E-06,O
Kiwi,s2,Aoteapsyche,1.49,mm,8.30E-06,O
Lankey,s2,Aoteapsyche,3.8,mm,0.000142273,O
Burke,s2,Aoteapsyche,1.83,mm,1.55E-05,O
Lankey,s2,Aoteapsyche,3.68,mm,0.000129071,O
Lankey,s2,Aoteapsyche,4.53,mm,0.000242511,O
Lankey,s2,Aoteapsyche,6.63,mm,0.000770459,O
Italian,s2,Aoteapsyche,2.27,mm,2.98E-05,O
Italian,s2,Aoteapsyche,3.14,mm,7.97E-05,O
Italian,s2,Aoteapsyche,3.87,mm,0.000150377,O
Burke,s2,Aoteapsyche,1.82,mm,1.52E-05,O
Italian,s2,Aoteapsyche,1.16,mm,3.88E-06,O
Chasm,s2,Aoteapsyche,1.6,mm,1.03E-05,O
Lankey,s2,Aoteapsyche,3.86,mm,0.000149201,O
Lankey,s2,Aoteapsyche,6.14,mm,0.00061031,O
Italian,s2,Aoteapsyche,1.13,mm,3.59E-06,O
Lankey,s2,Aoteapsyche,3.03,mm,7.16E-05,O
Italian,s2,Aoteapsyche,2.44,mm,3.71E-05,O
Italian,s2,Aoteapsyche,5.62,mm,0.000466566,O
Italian,s2,Aoteapsyche,2.9,mm,6.26E-05,O
Burke,s2,Aoteapsyche,1.03,mm,2.71E-06,O
Italian,s2,Aoteapsyche,4.88,mm,0.000303965,O
Italian,s2,Aoteapsyche,1.79,mm,1.45E-05,O
Italian,s2,Aoteapsyche,1.87,mm,1.65E-05,O
Coal,s2,Aoteapsyche,1.26,cm,4.99E-06,O
Lankey,s2,Aoteapsyche,2.87,mm,6.07E-05,O
Italian,s2,Aoteapsyche,6.63,mm,0.000770459,O
Lankey,s2,Aoteapsyche,6.67,mm,0.000784653,O
Italian,s2,Aoteapsyche,3.57,mm,0.000117715,O
