site,sampling_method,sample,sampling_area,organism_group,taxon,body_mass,body_length,body_weight_units,body_length_units,count,multiplier
Kiwi,surber,3,0.06,macroinvertebrate,Orthocladiinae,7.2e-5,1.58,g,mm,1,16.666666666666668
Kiwi,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.25e-5,1.18,g,mm,1,16.666666666666668
Kiwi,surber,3,0.06,macroinvertebrate,Orthocladiinae,7.97e-5,1.64,g,mm,1,16.666666666666668
Kiwi,surber,3,0.06,macroinvertebrate,Orthocladiinae,7.32e-5,1.59,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Orthocladiinae,8.1e-5,1.65,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Orthocladiinae,9.65e-5,1.76,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Orthocladiinae,9.65e-5,1.76,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.22336e-4,1.92,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.50118e-4,2.07,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.06189e-4,2.69,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,4.99433e-4,3.22,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,6.76521e-4,3.6,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.68662e-4,2.88,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,5.12194e-4,3.25,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.61738e-4,2.86,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.70439e-4,2.57,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,5.2516e-4,3.28,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.31601e-4,2.77,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,6.71421e-4,3.59,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,9.36e-5,1.74,g,mm,1,16.666666666666668
Kiwi,surber,3,0.06,macroinvertebrate,Orthocladiinae,7.08e-5,1.57,g,mm,1,16.666666666666668
Kiwi,surber,3,0.06,macroinvertebrate,Orthocladiinae,5.28e-5,1.41,g,mm,1,16.666666666666668
Kiwi,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.22336e-4,1.92,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.87963e-4,2.63,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,5.88405e-4,3.42,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.58142e-4,2.11,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.28354e-4,2.76,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.68547e-4,2.16,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,6.31491e-4,3.51,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.34868e-4,2.78,g,mm,1,16.666666666666668
Stream Y,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.24495e-4,2.4,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.83824e-4,2.23,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.34868e-4,2.78,g,mm,1,16.666666666666668
Stream Y,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.97594e-4,2.29,g,mm,1,16.666666666666668
Sullivan East,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.97594e-4,2.29,g,mm,1,16.666666666666668
Italian,surber,3,0.06,macroinvertebrate,Orthocladiinae,4.27081e-4,3.04,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,8.79e-5,1.7,g,mm,1,16.666666666666668
Italian,surber,3,0.06,macroinvertebrate,Orthocladiinae,4.70445e-4,3.15,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.29622e-4,2.42,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.01092e-4,1.79,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.62254e-4,2.13,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,6.14e-5,1.49,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.189e-4,1.9,g,mm,1,16.666666666666668
Kiwi,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.62e-5,1.09,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.77174e-4,2.2,g,mm,1,16.666666666666668
Kiwi,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.18e-5,1.17,g,mm,1,16.666666666666668
Kiwi,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.72e-5,1.24,g,mm,1,16.666666666666668
Kiwi,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.72e-5,1.24,g,mm,1,16.666666666666668
Kiwi,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.72e-5,1.24,g,mm,1,16.666666666666668
Italian,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.5914e-4,2.53,g,mm,1,16.666666666666668
Italian,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.189e-4,1.9,g,mm,1,16.666666666666668
Italian,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.97594e-4,2.29,g,mm,1,16.666666666666668
Italian,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.29622e-4,2.42,g,mm,1,16.666666666666668
Italian,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.27049e-4,2.41,g,mm,1,16.666666666666668
Italian,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.58142e-4,2.11,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.31601e-4,2.77,g,mm,1,16.666666666666668
Italian,surber,3,0.06,macroinvertebrate,Orthocladiinae,9.8e-5,1.77,g,mm,1,16.666666666666668
Italian,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.83824e-4,2.23,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.11998e-4,2.35,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.97594e-4,2.29,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.19442e-4,2.38,g,mm,1,16.666666666666668
Kiwi,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.37e-5,1.05,g,mm,1,16.666666666666668
Kiwi,surber,3,0.06,macroinvertebrate,Orthocladiinae,8.79e-5,1.7,g,mm,1,16.666666666666668
Kiwi,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.6019e-4,2.12,g,mm,1,16.666666666666668
Kiwi,surber,3,0.06,macroinvertebrate,Orthocladiinae,4.98e-5,1.38,g,mm,1,16.666666666666668
Kiwi,surber,3,0.06,macroinvertebrate,Orthocladiinae,6.95e-5,1.56,g,mm,1,16.666666666666668
Kiwi,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.13862e-4,1.87,g,mm,1,16.666666666666668
Kiwi,surber,3,0.06,macroinvertebrate,Orthocladiinae,7.08e-5,1.57,g,mm,1,16.666666666666668
Kiwi,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.96e-5,0.98,g,mm,1,16.666666666666668
Kiwi,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.41e-5,1.2,g,mm,1,16.666666666666668
Kiwi,surber,3,0.06,macroinvertebrate,Orthocladiinae,5.28e-5,1.41,g,mm,1,16.666666666666668
Kiwi,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.89e-5,1.13,g,mm,1,16.666666666666668
Kiwi,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.56e-5,0.9,g,mm,1,16.666666666666668
Kiwi,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.41e-5,1.2,g,mm,1,16.666666666666668
Kiwi,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.89e-5,1.13,g,mm,1,16.666666666666668
Sullivan East,surber,3,0.06,macroinvertebrate,Orthocladiinae,5.93097e-4,3.43,g,mm,1,16.666666666666668
Sullivan East,surber,3,0.06,macroinvertebrate,Orthocladiinae,4.04536e-4,2.98,g,mm,1,16.666666666666668
Stream Y,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.45443e-4,2.48,g,mm,1,16.666666666666668
Sullivan East,surber,3,0.06,macroinvertebrate,Orthocladiinae,4.6e-5,1.34,g,mm,1,16.666666666666668
Stream Y,surber,3,0.06,macroinvertebrate,Orthocladiinae,4.99433e-4,3.22,g,mm,1,16.666666666666668
Sullivan East,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.04716e-4,2.32,g,mm,1,16.666666666666668
Sullivan East,surber,3,0.06,macroinvertebrate,Orthocladiinae,7.2e-5,1.58,g,mm,1,16.666666666666668
Sullivan East,surber,3,0.06,macroinvertebrate,Orthocladiinae,7.2e-5,1.58,g,mm,1,16.666666666666668
Packtrack,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.96987e-4,2.66,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,9.8e-5,1.77,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,8.51e-5,1.68,g,mm,1,16.666666666666668
Packtrack,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.9063e-4,2.26,g,mm,1,16.666666666666668
Packtrack,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.70439e-4,2.57,g,mm,1,16.666666666666668
Packtrack,surber,3,0.06,macroinvertebrate,Orthocladiinae,4.1948e-4,3.02,g,mm,1,16.666666666666668
Packtrack,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.72826e-4,2.18,g,mm,1,16.666666666666668
Packtrack,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.14461e-4,2.36,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.04716e-4,2.32,g,mm,1,16.666666666666668
Kiwi,surber,3,0.06,macroinvertebrate,Orthocladiinae,7.84e-5,1.63,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.38573e-4,2.01,g,mm,1,16.666666666666668
Stream Y,surber,3,0.06,macroinvertebrate,Orthocladiinae,8.51e-5,1.68,g,mm,1,16.666666666666668
Stream Y,surber,3,0.06,macroinvertebrate,Orthocladiinae,4.51e-5,1.33,g,mm,1,16.666666666666668
Sullivan East,surber,3,0.06,macroinvertebrate,Orthocladiinae,5.92e-5,1.47,g,mm,1,16.666666666666668
Sullivan East,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.15568e-4,2.72,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,7.84e-5,1.63,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.72826e-4,2.18,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.29395e-4,1.96,g,mm,1,16.666666666666668
Sullivan East,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.11e-5,1.16,g,mm,1,16.666666666666668
Stream Y,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.45443e-4,2.48,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Orthocladiinae,4.50405e-4,3.1,g,mm,1,16.666666666666668
Packtrack,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.72155e-4,2.89,g,mm,1,16.666666666666668
Packtrack,surber,3,0.06,macroinvertebrate,Orthocladiinae,4.58355e-4,3.12,g,mm,1,16.666666666666668
Packtrack,surber,3,0.06,macroinvertebrate,Orthocladiinae,4.11966e-4,3,g,mm,1,16.666666666666668
Sullivan East,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.68547e-4,2.16,g,mm,1,16.666666666666668
Sullivan East,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.00035e-4,2.67,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,6.51263e-4,3.55,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.75e-5,1.11,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.56e-5,1.08,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.33019e-4,1.98,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.86076e-4,2.24,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.44273e-4,2.04,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Orthocladiinae,0.001035683,4.21,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.31199e-4,1.97,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.09295e-4,2.7,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.02636e-4,1.8,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.79203e-4,2.91,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.88344e-4,2.25,g,mm,1,16.666666666666668
Italian,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.07125e-4,2.33,g,mm,1,16.666666666666668
Italian,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.02324e-4,2.31,g,mm,1,16.666666666666668
Italian,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.34868e-4,2.78,g,mm,1,16.666666666666668
Italian,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.48154e-4,2.06,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.521e-4,2.08,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.04195e-4,1.81,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.86076e-4,2.24,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Orthocladiinae,7.32e-5,1.59,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.33019e-4,1.98,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.31601e-4,2.77,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.97594e-4,2.29,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Orthocladiinae,7.83726e-4,3.8,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Orthocladiinae,0.002305833,5.65,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.86336e-4,2.93,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.88344e-4,2.25,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.11998e-4,2.35,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.68547e-4,2.16,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.32212e-4,2.43,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Orthocladiinae,4.32e-5,1.31,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Orthocladiinae,7.71e-5,1.62,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.64e-5,1.23,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Orthocladiinae,6.03e-5,1.48,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Orthocladiinae,8.37e-5,1.67,g,mm,1,16.666666666666668
Stream Y,surber,3,0.06,macroinvertebrate,Orthocladiinae,7.34249e-4,3.71,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Orthocladiinae,5.28e-5,1.41,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Orthocladiinae,9.8e-5,1.77,g,mm,1,16.666666666666668
Chasm,surber,3,0.06,macroinvertebrate,Orthocladiinae,9.70114e-4,4.11,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,0.00026475099999999997,2.55,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.09295e-4,2.7,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.31199e-4,1.97,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,9.65e-5,1.76,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.02636e-4,1.8,g,mm,1,16.666666666666668
Kiwi,surber,3,0.06,macroinvertebrate,Orthocladiinae,4.98e-5,1.38,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.42357e-4,2.03,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.6019e-4,2.12,g,mm,1,16.666666666666668
Sullivan East,surber,3,0.06,macroinvertebrate,Orthocladiinae,8.70777e-4,3.95,g,mm,1,16.666666666666668
Stream Y,surber,3,0.06,macroinvertebrate,Orthocladiinae,4.42543e-4,3.08,g,mm,1,16.666666666666668
Stream Y,surber,3,0.06,macroinvertebrate,Orthocladiinae,4.86875e-4,3.19,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.27049e-4,2.41,g,mm,1,16.666666666666668
Packtrack,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.97594e-4,2.29,g,mm,1,16.666666666666668
Packtrack,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.82759e-4,2.92,g,mm,1,16.666666666666668
Packtrack,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.18734e-4,2.73,g,mm,1,16.666666666666668
Sullivan East,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.79114e-4,2.6,g,mm,1,16.666666666666668
Italian,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.51508e-4,2.83,g,mm,1,16.666666666666668
Italian,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.18734e-4,2.73,g,mm,1,16.666666666666668
Italian,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.41463e-4,2.8,g,mm,1,16.666666666666668
Italian,surber,3,0.06,macroinvertebrate,Orthocladiinae,4.04536e-4,2.98,g,mm,1,16.666666666666668
Italian,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.4479e-4,2.81,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.97e-5,1.27,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.74992e-4,2.19,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,6.14e-5,1.49,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,9.51e-5,1.75,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.72e-5,1.24,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.27607e-4,1.95,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.54097e-4,2.09,g,mm,1,16.666666666666668
Packtrack,surber,3,0.06,macroinvertebrate,Orthocladiinae,5.07918e-4,3.24,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.24077e-4,1.93,g,mm,1,16.666666666666668
Italian,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.77174e-4,2.2,g,mm,1,16.666666666666668
Italian,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.9063e-4,2.26,g,mm,1,16.666666666666668
Packtrack,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.79114e-4,2.6,g,mm,1,16.666666666666668
Packtrack,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.18734e-4,2.73,g,mm,1,16.666666666666668
Packtrack,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.15568e-4,2.72,g,mm,1,16.666666666666668
Italian,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.34821e-4,2.44,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.54897e-4,2.84,g,mm,1,16.666666666666668
Packtrack,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.19442e-4,2.38,g,mm,1,16.666666666666668
Packtrack,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.15568e-4,2.72,g,mm,1,16.666666666666668
Packtrack,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.03102e-4,2.68,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.77174e-4,2.2,g,mm,1,16.666666666666668
Packtrack,surber,3,0.06,macroinvertebrate,Orthocladiinae,4.38645e-4,3.07,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.16943e-4,2.37,g,mm,1,16.666666666666668
Packtrack,surber,3,0.06,macroinvertebrate,Orthocladiinae,4.1948e-4,3.02,g,mm,1,16.666666666666668
Kiwi,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.51e-5,0.89,g,mm,1,16.666666666666668
Kiwi,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.18e-5,1.17,g,mm,1,16.666666666666668
Kiwi,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.44273e-4,2.04,g,mm,1,16.666666666666668
Kiwi,surber,3,0.06,macroinvertebrate,Orthocladiinae,8.17e-6,0.71,g,mm,1,16.666666666666668
Kiwi,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.02e-5,0.77,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,5.7e-5,1.45,g,mm,1,16.666666666666668
Lankey,surber,3,0.06,macroinvertebrate,Orthocladiinae,0.0026786790000000002,5.97,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.8159e-4,2.22,g,mm,1,16.666666666666668
Packtrack,surber,3,0.06,macroinvertebrate,Orthocladiinae,4.42543e-4,3.08,g,mm,1,16.666666666666668
Sullivan East,surber,3,0.06,macroinvertebrate,Orthocladiinae,4.23e-5,1.3,g,mm,1,16.666666666666668
Sullivan East,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.189e-4,1.9,g,mm,1,16.666666666666668
Sullivan East,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.34868e-4,2.78,g,mm,1,16.666666666666668
Lankey,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.77174e-4,2.2,g,mm,1,16.666666666666668
Lankey,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.87963e-4,2.63,g,mm,1,16.666666666666668
Lankey,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.82759e-4,2.92,g,mm,1,16.666666666666668
Lankey,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.72826e-4,2.18,g,mm,1,16.666666666666668
Lankey,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.15568e-4,2.72,g,mm,1,16.666666666666668
Lankey,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.25127e-4,2.75,g,mm,1,16.666666666666668
Lankey,surber,3,0.06,macroinvertebrate,Orthocladiinae,0.001397379,4.7,g,mm,1,16.666666666666668
Sullivan East,surber,3,0.06,macroinvertebrate,Orthocladiinae,0.001644588,4.99,g,mm,1,16.666666666666668
Packtrack,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.16943e-4,2.37,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.189e-4,1.9,g,mm,1,16.666666666666668
Packtrack,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.9063e-4,2.26,g,mm,1,16.666666666666668
Packtrack,surber,3,0.06,macroinvertebrate,Orthocladiinae,1.68547e-4,2.16,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.29622e-4,2.42,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,6.83e-5,1.55,g,mm,1,16.666666666666668
Packtrack,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.53605e-4,2.51,g,mm,1,16.666666666666668
Packtrack,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.51508e-4,2.83,g,mm,1,16.666666666666668
Packtrack,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.5914e-4,2.53,g,mm,1,16.666666666666668
Packtrack,surber,3,0.06,macroinvertebrate,Orthocladiinae,8.29431e-4,3.88,g,mm,1,16.666666666666668
Packtrack,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.97193e-4,2.96,g,mm,1,16.666666666666668
Packtrack,surber,3,0.06,macroinvertebrate,Orthocladiinae,2.79114e-4,2.6,g,mm,1,16.666666666666668
Packtrack,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.6519e-4,2.87,g,mm,1,16.666666666666668
Packtrack,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.72155e-4,2.89,g,mm,1,16.666666666666668
Sullivan East,surber,3,0.06,macroinvertebrate,Orthocladiinae,4.11966e-4,3,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.86336e-4,2.93,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,3.68662e-4,2.88,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,6.14e-5,1.49,g,mm,1,16.666666666666668
Packtrack,surber,3,0.06,macroinvertebrate,Orthocladiinae,7.61484e-4,3.76,g,mm,1,16.666666666666668
One Horse Creek,surber,3,0.06,macroinvertebrate,Orthocladiinae,9.65e-5,1.76,g,mm,1,16.666666666666668
